Product_ID,Product_Name,Category,Brand,Price,Manufacturer,Launch_Date,Shelf_Life_Years,Stock_Quantity,Discount_Available,Rating_Average
480,Shampoo,Beauty,BrandY,,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,152,Yes,4.963540862949085
481,Soap,Personal Care,BrandZ,29.041727087827415,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,178,Yes,3.003059980008309
482,Lotion,Beauty,BrandX,43.21358428254932,Manufacturer3,2023-09-13 17:14:59.282233056,,495,No,3.924962203638836
483,Shampoo,Beauty,BrandA,20.443670309062405,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,361,Yes,3.545050771524879
484,Soap,Beauty,BrandA,26.103123130783008,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,255,No,4.706632858717913
485,Toothpaste,Health,BrandX,35.892318019653146,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,488,No,2.037988333677736
486,Deodorant,Beauty,BrandZ,21.76417132178043,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,400,Yes,1.1063386569503288
487,Toothpaste,Beauty,BrandY,28.807611881105778,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,127,No,1.2020191778196274
488,Lotion,Health,BrandY,22.231094105685372,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,467,Yes,2.1241740442430865
489,Toothpaste,Personal Care,BrandZ,5.932237431298391,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,54,No,3.781254820202673
490,Soap,Beauty,BrandY,,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,121,No,2.6699354768442443
491,Deodorant,Beauty,BrandZ,,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,282,No,1.5956146337828159
492,Soap,Beauty,BrandX,36.35860632497728,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,17,No,4.296177824465717
493,Lotion,Personal Care,BrandA,14.071512182515479,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,335,No,2.3918196339307802
494,Deodorant,Health,BrandX,35.05555109200218,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,170,No,2.7282438133326976
495,Toothpaste,Beauty,BrandA,30.937800231455398,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,430,No,3.5061813373104123
496,Shampoo,Health,BrandY,42.43575773102416,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,59,Yes,2.499792051655015
497,Soap,Hygiene,BrandA,15.321482953577497,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,197,Yes,3.938598934859473
498,Shampoo,Personal Care,BrandA,3.06051425656198,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,440,Yes,4.3049254083971356
499,Deodorant,Hygiene,BrandY,11.543404209433623,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,168,Yes,3.9394871951859365
500,Lotion,Personal Care,BrandZ,5.048523765754799,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,272,Yes,2.303130003247208
501,Soap,Personal Care,BrandY,33.62633521760429,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,65,Yes,2.8662493619053646
502,Deodorant,Personal Care,BrandY,41.4552509853117,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,284,No,1.4177500842771087
503,Soap,Beauty,BrandZ,18.261467804767985,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,125,No,2.7782556036670787
504,Soap,Health,BrandY,23.656490763742134,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,152,Yes,1.9193780991668068
505,Shampoo,Personal Care,BrandZ,37.26087647144496,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,193,Yes,4.551940804513228
506,Soap,Hygiene,BrandY,47.61183946637733,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,123,Yes,3.617359609444424
507,Lotion,Beauty,BrandX,26.604236257519048,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,355,Yes,4.734525916794228
508,Shampoo,Personal Care,BrandA,49.54009865075325,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,367,No,4.031608885982937
509,Toothpaste,Hygiene,BrandY,19.596918669458102,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,156,Yes,2.6782431793285304
510,Lotion,Beauty,BrandA,49.03090030318573,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,219,No,1.0132128605010933
511,Lotion,Health,BrandY,13.179848201323203,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,20,Yes,2.2878328322618553
512,Soap,Hygiene,BrandZ,40.39102210084776,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,311,No,2.631167031432481
513,Lotion,Hygiene,BrandX,22.573279220517406,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,377,No,4.2303155510321435
514,Toothpaste,Health,BrandY,7.226371066970939,Manufacturer2,2023-09-13 17:14:59.282233056,,74,Yes,2.5350739477567656
515,Toothpaste,Hygiene,BrandX,41.792385845261165,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,141,No,3.114184344452274
516,Deodorant,Hygiene,BrandY,43.51446487010499,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,40,Yes,1.6629650907590507
517,Lotion,Health,BrandZ,17.37557098845822,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,220,No,2.0121399388586303
518,Shampoo,Health,BrandX,,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,121,No,3.1142362300408073
519,Shampoo,Beauty,BrandX,35.58087177916718,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,124,No,4.304853218775602
520,Lotion,Hygiene,BrandX,32.66203705803366,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,204,No,4.71702606042027
521,Toothpaste,Hygiene,BrandA,18.277537785761595,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,268,No,3.456589163387568
522,Deodorant,Beauty,BrandX,41.99455901743289,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,126,Yes,
523,Lotion,Health,BrandZ,34.70407676225851,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,415,Yes,4.894791081643848
524,Shampoo,Beauty,BrandA,36.05953540769688,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,409,Yes,2.0659592158250883
525,Deodorant,Hygiene,BrandA,33.96960158534478,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,5,No,2.0053244216348145
526,Deodorant,Hygiene,BrandX,40.9470809079191,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,17,No,1.5620444780150309
527,Toothpaste,Personal Care,BrandY,10.657300088516742,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,100,Yes,4.10581701437763
528,Shampoo,Health,BrandA,13.657635115538445,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,178,No,1.5236899985672392
529,Deodorant,Beauty,BrandY,7.655061809384485,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,334,Yes,2.0951671353605854
530,Toothpaste,Health,BrandA,38.252130673662776,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,190,Yes,
531,Soap,Health,BrandZ,34.15781371620464,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,77,No,
532,Shampoo,Personal Care,BrandA,46.29672427030201,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,338,Yes,3.4334268795518326
533,Toothpaste,Hygiene,BrandX,49.85116366998868,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,389,Yes,3.079263104965068
534,Soap,Hygiene,BrandA,,Manufacturer1,2023-09-13 17:14:59.282233056,,380,No,4.478006804810188
535,Lotion,Personal Care,BrandA,46.88807736326154,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,48,Yes,1.313216900413542
536,Shampoo,Beauty,BrandX,,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,200,No,2.4071883111448376
537,Soap,Hygiene,BrandX,6.4578639560343625,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,273,Yes,4.989803593028639
538,Toothpaste,Hygiene,BrandX,12.791444905016395,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,22,No,1.859917310920376
539,Lotion,Health,BrandX,29.606213217971252,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,289,No,4.154050862276753
540,Shampoo,Health,BrandY,26.000203136970413,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,452,No,2.567906217561841
541,Toothpaste,Health,BrandZ,6.504714142078246,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,147,Yes,3.880937416096674
542,Lotion,Beauty,BrandA,30.856951992777468,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,398,No,4.181112917194814
543,Toothpaste,Health,BrandA,33.95407289299483,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,370,Yes,1.7712627936773209
544,Deodorant,Personal Care,BrandY,,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,375,No,2.140387549188926
545,Toothpaste,Hygiene,BrandA,,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,92,No,4.43612193935078
546,Lotion,Beauty,BrandX,,Manufacturer2,2023-09-13 17:14:59.282233056,,315,No,2.835752962532845
547,Shampoo,Hygiene,BrandY,12.860071122573626,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,105,No,1.3937511947773888
548,Shampoo,Health,BrandA,20.36307913458626,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,426,No,1.5156586717957699
549,Shampoo,Health,BrandZ,38.50325213906069,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,439,No,3.7979184489050173
550,Deodorant,Health,BrandX,28.684164774309465,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,122,Yes,4.146348639323437
551,Toothpaste,Hygiene,BrandX,30.45087429487651,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,295,Yes,1.4371471842695698
552,Shampoo,Hygiene,BrandY,6.843679752951733,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,272,No,2.4131813807549274
553,Deodorant,Beauty,BrandZ,,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,43,No,2.687136673449813
554,Deodorant,Personal Care,BrandY,48.42374048137928,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,65,Yes,4.21834529202604
555,Deodorant,Hygiene,BrandZ,30.420885960324725,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,77,Yes,4.29949930435907
556,Soap,Health,BrandA,7.161040627055179,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,21,Yes,4.835087429123367
557,Deodorant,Health,BrandZ,,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,405,No,2.6663072163239407
558,Lotion,Personal Care,BrandA,21.144855123919854,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,59,Yes,3.035185212476281
559,Lotion,Hygiene,BrandA,39.91350004153121,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,70,Yes,4.364870990508075
560,Deodorant,Beauty,BrandX,14.56133916460739,Manufacturer2,2023-09-13 17:14:59.282233056,,491,No,4.576051663656235
561,Deodorant,Hygiene,BrandX,24.518164540418006,Manufacturer2,2023-09-13 17:14:59.282233056,,232,Yes,4.6415846942862
562,Soap,Hygiene,BrandY,38.00721574756037,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,326,Yes,3.063750220288864
563,Soap,Beauty,BrandY,14.183357873048134,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,77,No,4.100901398760882
564,Deodorant,Beauty,BrandZ,28.063604279046544,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,180,No,3.7684397280727424
565,Soap,Personal Care,BrandX,14.414882306521507,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,274,No,4.311239300624167
566,Shampoo,Health,BrandX,41.87678570894588,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,441,Yes,1.861784549349398
567,Lotion,Personal Care,BrandA,40.07690341344481,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,437,Yes,1.387845425581205
568,Shampoo,Hygiene,BrandY,18.347190058520383,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,40,No,1.8979708751084416
569,Soap,Hygiene,BrandA,7.495598569882114,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,302,Yes,1.942644110454172
570,Deodorant,Hygiene,BrandY,37.37411860240209,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,419,Yes,
571,Toothpaste,Beauty,BrandY,7.663191835116217,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,178,No,2.033219528626578
572,Toothpaste,Health,BrandX,28.98921447887784,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,224,No,2.7440273681114276
573,Shampoo,Beauty,BrandX,38.307560125892095,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,310,Yes,1.314028390937748
574,Soap,Personal Care,BrandX,16.412812557089616,Manufacturer3,2023-09-13 17:14:59.282233056,,471,Yes,1.1682989762762395
575,Toothpaste,Personal Care,BrandA,38.6375137919373,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,66,No,
576,Toothpaste,Personal Care,BrandX,31.84277755693627,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,4,Yes,3.8785209574940267
577,Lotion,Hygiene,BrandY,42.1874790480089,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,64,Yes,4.144575794746048
578,Toothpaste,Personal Care,BrandA,4.385667145069524,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,82,No,1.8065348526283507
579,Shampoo,Personal Care,BrandA,43.617859486753126,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,19,Yes,1.7722145918037278
580,Toothpaste,Health,BrandZ,31.720799670620437,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,223,No,4.9596859641638
581,Deodorant,Hygiene,BrandX,4.801923308204849,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,495,Yes,4.6402399906885945
582,Shampoo,Personal Care,BrandX,10.638888004683993,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,281,Yes,2.904905383248504
583,Lotion,Beauty,BrandX,36.35271430141319,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,414,Yes,3.1222746084718027
584,Shampoo,Personal Care,BrandX,6.64243747706122,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,138,Yes,4.463961315155951
585,Lotion,Personal Care,BrandA,41.96265633548088,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,51,Yes,1.3277882402412637
586,Soap,Hygiene,BrandZ,33.59555410123008,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,169,Yes,
587,Deodorant,Hygiene,BrandZ,25.445730170145204,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,204,No,1.1718287513131975
588,Shampoo,Health,BrandY,13.842816613848408,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,406,No,2.737150874657888
589,Lotion,Health,BrandZ,26.385587167431346,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,245,No,3.629878935857288
590,Deodorant,Personal Care,BrandZ,45.611369637611354,Manufacturer3,2023-09-13 17:14:59.282233056,,222,No,4.16864311373835
591,Deodorant,Hygiene,BrandA,6.709286922564971,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,153,Yes,3.134815285455482
592,Toothpaste,Hygiene,BrandZ,48.197738297895384,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,355,No,4.915253727216337
593,Toothpaste,Beauty,BrandY,29.895461505366345,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,393,Yes,4.843014604735853
594,Soap,Beauty,BrandX,13.624707970548792,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,484,No,3.57324174611057
595,Lotion,Personal Care,BrandY,8.706906109155941,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,439,Yes,3.1780244419050185
596,Lotion,Hygiene,BrandZ,40.11499240433453,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,358,No,1.2040077051456213
597,Deodorant,Hygiene,BrandZ,37.56456003781119,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,372,Yes,3.6431101741456424
598,Soap,Beauty,BrandZ,40.5201369019879,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,301,No,1.4507308209370438
599,Soap,Health,BrandY,46.17922397676206,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,397,No,2.904389360359172
600,Toothpaste,Personal Care,BrandY,17.564381761630038,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,248,Yes,2.411571498928263
601,Deodorant,Personal Care,BrandA,36.42090221419831,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,34,Yes,2.7553196458221496
602,Deodorant,Health,BrandA,8.100382940629878,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,213,Yes,3.4037340455094336
603,Shampoo,Beauty,BrandY,8.454199702759498,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,398,Yes,4.007040055595651
604,Lotion,Beauty,BrandA,44.416388498914216,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,329,Yes,2.303323210817139
605,Shampoo,Beauty,BrandZ,46.209064424446055,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,265,No,4.725950258363234
606,Toothpaste,Beauty,BrandX,49.25653947675863,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,104,Yes,1.481304006203135
607,Toothpaste,Hygiene,BrandZ,15.423592988446071,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,362,Yes,1.9289939666894549
608,Lotion,Personal Care,BrandY,29.64843549793298,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,403,Yes,3.189389860112783
609,Toothpaste,Hygiene,BrandY,20.584675722973792,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,142,Yes,2.436031503605076
610,Lotion,Beauty,BrandX,36.56837911582603,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,460,No,3.8066545771116425
611,Shampoo,Health,BrandZ,4.1064406396310495,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,416,Yes,3.8918583025315603
612,Lotion,Beauty,BrandX,33.542257553763534,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,191,Yes,4.061363085944613
613,Toothpaste,Personal Care,BrandA,32.7500046207382,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,232,Yes,1.8723763805222107
614,Lotion,Beauty,BrandX,5.0274697019173775,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,70,No,2.069481932822184
615,Toothpaste,Health,BrandY,17.78479380850439,Manufacturer3,2023-09-13 17:14:59.282233056,,252,Yes,2.424171736731413
616,Toothpaste,Beauty,BrandX,19.93008059795737,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,299,No,1.4504180715917379
617,Lotion,Personal Care,BrandY,42.10351339715784,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,260,Yes,4.560909056480935
618,Lotion,Hygiene,BrandX,41.06795699512466,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,175,No,3.846351576780724
619,Soap,Hygiene,BrandY,40.860381144013225,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,133,Yes,4.034421063077028
620,Toothpaste,Health,BrandX,36.952523799307265,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,210,No,1.4960028814058015
621,Deodorant,Personal Care,BrandX,11.658076926520897,Manufacturer3,2023-09-13 17:14:59.282233056,,83,Yes,4.353969316410044
622,Lotion,Beauty,BrandA,46.59177492719526,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,101,No,1.7425938242105374
623,Soap,Health,BrandA,25.7665996332532,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,101,Yes,2.2200540379390885
624,Soap,Personal Care,BrandX,20.515566399910888,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,343,Yes,1.3739816497095219
625,Toothpaste,Hygiene,BrandZ,29.347782910397513,Manufacturer2,2023-09-13 17:14:59.282233056,,108,Yes,4.008000702709945
626,Deodorant,Health,BrandA,12.299644360493858,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,168,Yes,3.723615874995198
627,Shampoo,Beauty,BrandX,33.39910605369292,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,270,No,2.0627858576769236
628,Lotion,Hygiene,BrandZ,34.238988417518925,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,75,No,1.265954883420489
629,Toothpaste,Health,BrandY,22.25401806349234,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,482,No,2.730048278218882
630,Toothpaste,Health,BrandZ,48.053254287598875,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,166,Yes,1.6392656098497702
631,Toothpaste,Personal Care,BrandY,16.366019109077733,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,468,No,1.7803605122400157
632,Toothpaste,Health,BrandX,7.723808423832589,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,355,Yes,2.34893047981319
633,Deodorant,Health,BrandX,33.02666713940355,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,405,Yes,1.4079841329240717
634,Deodorant,Health,BrandZ,25.482069802139357,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,79,Yes,2.3953814251429715
635,Deodorant,Hygiene,BrandX,37.58189993912501,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,79,Yes,2.4549796292328274
636,Soap,Health,BrandZ,23.214566060823657,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,409,Yes,3.6209522580265943
637,Deodorant,Health,BrandA,47.23641770686451,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,465,No,2.591939126811898
638,Lotion,Hygiene,BrandX,2.7681453758978805,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,197,Yes,3.64584496993647
639,Soap,Beauty,BrandA,9.629205920619945,Manufacturer3,2023-09-13 17:14:59.282233056,,153,Yes,3.7917560830126953
640,Deodorant,Personal Care,BrandX,33.27209841946572,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,190,Yes,1.3782813189185847
641,Deodorant,Personal Care,BrandY,8.272676140213164,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,58,No,
642,Lotion,Hygiene,BrandZ,6.437692349222916,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,342,No,2.797537043432424
643,Toothpaste,Personal Care,BrandX,30.25839488388207,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,372,No,2.472599000841393
644,Shampoo,Beauty,BrandX,38.95788451774631,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,142,Yes,
645,Lotion,Personal Care,BrandY,44.64154713695114,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,218,No,1.9940186463836254
646,Shampoo,Beauty,BrandZ,13.226485726741231,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,385,No,3.3834316069742916
647,Shampoo,Hygiene,BrandX,16.113422732790802,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,336,Yes,1.5273436839365089
648,Soap,Health,BrandY,39.53547782322042,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,203,No,4.322988838627616
649,Shampoo,Personal Care,BrandY,16.23079787062637,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,247,Yes,1.5642813227555306
650,Soap,Hygiene,BrandZ,14.092134380791146,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,208,Yes,3.3960452860331265
651,Shampoo,Personal Care,BrandZ,6.711545521789882,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,247,No,4.520301461134869
652,Soap,Health,BrandX,9.838157061386076,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,458,No,3.844812558985633
653,Deodorant,Personal Care,BrandY,4.804277361959906,Manufacturer1,2023-09-13 17:14:59.282233056,,147,No,2.000745127433575
654,Lotion,Beauty,BrandX,21.334702092766186,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,349,Yes,1.735522577369085
655,Lotion,Beauty,BrandY,,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,257,No,2.4910029417187243
656,Shampoo,Hygiene,BrandY,3.596522690729909,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,252,Yes,3.368094606268794
657,Lotion,Health,BrandZ,31.89248110558825,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,110,No,4.217149893680624
658,Deodorant,Health,BrandX,18.088844749675914,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,321,Yes,4.422836437349506
659,Deodorant,Personal Care,BrandX,44.116290415273724,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,214,No,4.829861774486652
660,Soap,Health,BrandX,28.80158183581977,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,411,Yes,4.88199892326002
661,Toothpaste,Hygiene,BrandY,38.03425814581607,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,38,Yes,3.6113296744615115
662,Toothpaste,Hygiene,BrandA,34.81798156522563,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,1,No,2.5028276651356607
663,Toothpaste,Health,BrandY,34.01791425432162,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,343,Yes,4.813881357172963
664,Soap,Health,BrandX,23.79609687953149,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,184,No,1.9221096672322777
665,Lotion,Health,BrandA,41.73113408824463,Manufacturer3,2023-09-13 17:14:59.282233056,4.0,142,No,3.19365994316634
666,Lotion,Health,BrandA,11.230692634956748,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,50,No,1.6801622627805548
667,Toothpaste,Health,BrandX,,Manufacturer3,2023-09-13 17:14:59.282233056,3.0,154,No,1.6105383244802813
668,Lotion,Hygiene,BrandA,33.727489591391276,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,161,Yes,
669,Soap,Beauty,BrandZ,6.138538021899128,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,188,No,3.280928762671571
670,Deodorant,Hygiene,BrandY,19.190052490306932,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,255,No,1.069517495667025
671,Soap,Beauty,BrandZ,22.46856730395927,Manufacturer2,2023-09-13 17:14:59.282233056,,35,No,1.1322821239628866
672,Toothpaste,Hygiene,BrandX,34.74090191373121,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,430,No,4.482185598364907
673,Lotion,Beauty,BrandX,45.03617665200204,Manufacturer2,2023-09-13 17:14:59.282233056,1.0,301,Yes,3.2764717053682806
674,Lotion,Beauty,BrandZ,46.356854382656095,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,50,No,4.874606722548003
675,Soap,Health,BrandX,24.080932895584425,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,485,Yes,2.4350783123936353
676,Shampoo,Hygiene,BrandZ,17.51192728121635,Manufacturer1,2023-09-13 17:14:59.282233056,3.0,420,Yes,1.5304718521108365
677,Toothpaste,Health,BrandZ,15.733112860796028,Manufacturer2,2023-09-13 17:14:59.282233056,4.0,175,No,
678,Soap,Health,BrandX,27.60031199890112,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,238,Yes,1.081732561533593
679,Soap,Beauty,BrandA,3.3606517788281085,Manufacturer1,2023-09-13 17:14:59.282233056,4.0,346,Yes,4.787124157459739
680,Toothpaste,Hygiene,BrandY,33.037791939587365,Manufacturer3,2023-09-13 17:14:59.282233056,2.0,390,Yes,4.318307992800349
681,Soap,Personal Care,BrandZ,46.8624476964451,Manufacturer1,2023-09-13 17:14:59.282233056,2.0,247,No,2.3765671109661204
682,Soap,Beauty,BrandZ,29.718654918389078,Manufacturer2,2023-09-13 17:14:59.282233056,3.0,33,No,3.6688600523288897
683,Shampoo,Beauty,BrandA,44.49175130198532,Manufacturer3,2023-09-13 17:14:59.282233056,1.0,400,Yes,3.52570602104609
684,Lotion,Hygiene,BrandY,48.92628599281892,Manufacturer1,2023-09-13 17:14:59.282233056,1.0,136,Yes,3.787846007651402
685,Lotion,Personal Care,BrandA,36.9112962841665,Manufacturer2,2023-09-13 17:14:59.282233056,2.0,342,No,2.841257364912411
